Y,X,data_payload_id,instance_datetime,url,agency,platform_type,platform_id,platform_name,gaw_id,instrument_name,instrument_model,instrument_number,monthly_date,monthly_columno3,monthly_stddevo3,monthly_npts,daily_date,daily_wlcode,daily_obscode,daily_columno3,daily_stddevo3,daily_utc_begin,daily_utc_end,daily_utc_mean,daily_nobs,daily_mmu,daily_columnso2,latest_observation,country
-37.8,144.967,1791190,2017/08/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170801.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-08-01,342.1,19.2,27,2017-08-03,0,4,342.0,0.0,1.50,1.50,,1,,,0,AUS
-37.8,144.967,1791191,2017/08/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170801.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-08-01,342.1,19.2,27,2017-08-05,0,0,341.0,0.0,0.43,0.43,,1,,,0,AUS
-37.8,144.967,1791196,2017/08/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170801.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-08-01,342.1,19.2,27,2017-08-13,0,0,335.6,1.7,-0.49,3.41,,5,,,0,AUS
-37.8,144.967,1791197,2017/08/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170801.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-08-01,342.1,19.2,27,2017-08-14,0,0,347.6,2.1,0.70,3.51,,5,,,0,AUS
-37.8,144.967,1791198,2017/08/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170801.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-08-01,342.1,19.2,27,2017-08-15,0,4,334.3,0.6,1.33,5.00,,3,,,0,AUS
-37.8,144.967,1791202,2017/08/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170801.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-08-01,342.1,19.2,27,2017-08-19,0,0,377.7,20.6,-0.25,5.05,,3,,,0,AUS
-37.8,144.967,1791204,2017/08/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170801.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-08-01,342.1,19.2,27,2017-08-21,0,0,378.0,0.0,4.14,4.14,,1,,,0,AUS
-37.8,144.967,1791188,2017/08/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170801.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-08-01,342.1,19.2,27,2017-08-01,0,0,313.7,3.5,-0.09,4.59,,3,,,0,AUS
-37.8,144.967,1791203,2017/08/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170801.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-08-01,342.1,19.2,27,2017-08-20,0,0,345.8,3.1,-0.30,4.35,,5,,,0,AUS
-37.8,144.967,1791194,2017/08/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170801.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-08-01,342.1,19.2,27,2017-08-11,0,0,361.0,1.0,-0.08,2.20,,3,,,0,AUS
-37.8,144.967,1793199,2017/08/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170801.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-08-01,342.1,19.2,27,2017-08-18,0,0,377.0,0.0,0.23,0.23,,1,,,0,AUS
-37.8,144.967,1793205,2017/08/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170801.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-08-01,342.1,19.2,27,2017-08-24,0,2,356.0,0.0,0.63,0.63,,1,,,0,AUS
-37.8,144.967,1791193,2017/08/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170801.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-08-01,342.1,19.2,27,2017-08-10,0,0,314.7,3.5,-0.10,3.76,,3,,,0,AUS
-37.8,144.967,1793198,2017/08/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170801.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-08-01,342.1,19.2,27,2017-08-17,0,0,353.0,2.8,1.51,2.28,,2,,,0,AUS
-37.8,144.967,1793197,2017/08/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170801.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-08-01,342.1,19.2,27,2017-08-16,0,0,347.0,1.7,-0.07,3.43,,3,,,0,AUS
-37.8,144.967,1791205,2017/08/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170801.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-08-01,342.1,19.2,27,2017-08-22,0,0,337.5,1.3,-0.70,2.25,,4,,,0,AUS
-37.8,144.967,1791195,2017/08/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170801.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-08-01,342.1,19.2,27,2017-08-12,0,0,346.8,2.1,0.73,4.14,,4,,,0,AUS
-37.8,144.967,1791206,2017/08/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170801.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-08-01,342.1,19.2,27,2017-08-23,0,6,322.6,8.1,-0.01,3.88,,5,,,0,AUS
-37.8,144.967,1791208,2017/08/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170801.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-08-01,342.1,19.2,27,2017-08-25,0,0,325.0,1.0,-0.58,1.72,,3,,,0,AUS
-37.8,144.967,1791209,2017/08/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170801.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-08-01,342.1,19.2,27,2017-08-26,0,6,313.3,5.2,-0.60,5.53,,8,,,0,AUS
-37.8,144.967,1791210,2017/08/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170801.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-08-01,342.1,19.2,27,2017-08-27,0,0,353.8,0.8,0.98,5.26,,5,,,0,AUS
-37.8,144.967,1791211,2017/08/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170801.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-08-01,342.1,19.2,27,2017-08-28,0,0,354.3,4.1,1.05,4.45,,4,,,0,AUS
-37.8,144.967,1791192,2017/08/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170801.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-08-01,342.1,19.2,27,2017-08-09,0,0,306.0,0.0,3.51,3.51,,1,,,0,AUS
-37.8,144.967,1791212,2017/08/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170801.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-08-01,342.1,19.2,27,2017-08-29,0,6,354.7,3.1,-0.33,3.32,,7,,,0,AUS
-37.8,144.967,1791213,2017/08/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170801.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-08-01,342.1,19.2,27,2017-08-30,0,6,343.4,5.0,3.15,4.37,,5,,,0,AUS
-37.8,144.967,1770029,2017/07/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170701.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-07-01,323.7,18.6,28,2017-07-05,0,0,330.0,1.4,1.88,4.07,,4,,,0,AUS
-37.8,144.967,1770026,2017/07/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170701.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-07-01,323.7,18.6,28,2017-07-02,0,0,296.5,0.7,0.30,3.23,,2,,,0,AUS
-37.8,144.967,1770033,2017/07/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170701.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-07-01,323.7,18.6,28,2017-07-09,0,0,349.0,0.0,1.63,1.63,,1,,,0,AUS
-37.8,144.967,1770049,2017/07/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170701.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-07-01,323.7,18.6,28,2017-07-26,0,0,313.0,0.0,3.58,3.58,,1,,,0,AUS
-37.8,144.967,1770031,2017/07/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170701.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-07-01,323.7,18.6,28,2017-07-07,0,0,368.4,6.3,-0.10,4.38,,5,,,0,AUS
-37.8,144.967,1770032,2017/07/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170701.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-07-01,323.7,18.6,28,2017-07-08,0,6,349.3,2.2,1.90,3.18,,4,,,0,AUS
-37.8,144.967,1770051,2017/07/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170701.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-07-01,323.7,18.6,28,2017-07-29,0,0,315.0,0.0,2.89,2.89,,1,,,0,AUS
-37.8,144.967,1770037,2017/07/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170701.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-07-01,323.7,18.6,28,2017-07-13,0,0,321.0,0.0,0.52,0.52,,1,,,0,AUS
-37.8,144.967,1770048,2017/07/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170701.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-07-01,323.7,18.6,28,2017-07-25,0,0,308.5,1.3,0.63,3.09,,4,,,0,AUS
-37.8,144.967,1770047,2017/07/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170701.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-07-01,323.7,18.6,28,2017-07-24,0,0,304.0,1.4,0.06,0.48,,2,,,0,AUS
-37.8,144.967,1770038,2017/07/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170701.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-07-01,323.7,18.6,28,2017-07-14,0,0,328.0,0.0,0.75,1.13,,2,,,0,AUS
-37.8,144.967,1770025,2017/07/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170701.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-07-01,323.7,18.6,28,2017-07-01,0,0,300.0,0.0,2.91,2.91,,1,,,0,AUS
-37.8,144.967,1770039,2017/07/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170701.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-07-01,323.7,18.6,28,2017-07-15,0,0,337.8,3.9,1.38,5.03,,4,,,0,AUS
-37.8,144.967,1770041,2017/07/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170701.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-07-01,323.7,18.6,28,2017-07-17,0,0,318.3,1.5,0.41,4.06,,3,,,0,AUS
-37.8,144.967,1770050,2017/07/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170701.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-07-01,323.7,18.6,28,2017-07-28,0,2,338.0,6.1,-0.38,3.42,,3,,,0,AUS
-37.8,144.967,1770045,2017/07/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170701.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-07-01,323.7,18.6,28,2017-07-22,0,0,316.5,2.1,-0.38,0.67,,2,,,0,AUS
-37.8,144.967,1770043,2017/07/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170701.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-07-01,323.7,18.6,28,2017-07-20,0,0,314.0,0.0,0.21,0.21,,1,,,0,AUS
-37.8,144.967,1770035,2017/07/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170701.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-07-01,323.7,18.6,28,2017-07-11,0,0,322.0,0.0,0.88,0.88,,1,,,0,AUS
-37.8,144.967,1770052,2017/07/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170701.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-07-01,323.7,18.6,28,2017-07-31,0,0,364.0,9.5,1.21,4.83,,4,,,0,AUS
-37.8,144.967,1770027,2017/07/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170701.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-07-01,323.7,18.6,28,2017-07-03,0,6,291.0,4.4,1.36,2.58,,3,,,0,AUS
-37.8,144.967,1770028,2017/07/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170701.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-07-01,323.7,18.6,28,2017-07-04,0,0,310.8,2.6,-0.18,2.19,,4,,,0,AUS
-37.8,144.967,1770034,2017/07/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170701.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-07-01,323.7,18.6,28,2017-07-10,0,2,340.0,0.0,3.24,3.24,,1,,,0,AUS
-37.8,144.967,1770044,2017/07/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170701.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-07-01,323.7,18.6,28,2017-07-21,0,0,334.2,3.8,-0.35,3.91,,6,,,0,AUS
-37.8,144.967,1770030,2017/07/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170701.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-07-01,323.7,18.6,28,2017-07-06,0,0,308.0,0.0,0.84,0.84,,1,,,0,AUS
-37.8,144.967,1770036,2017/07/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170701.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-07-01,323.7,18.6,28,2017-07-12,0,0,314.0,1.4,0.30,1.82,,2,,,0,AUS
-37.8,144.967,1770040,2017/07/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170701.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-07-01,323.7,18.6,28,2017-07-16,0,0,326.0,0.0,0.90,0.90,,1,,,0,AUS
-37.8,144.967,1770046,2017/07/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170701.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-07-01,323.7,18.6,28,2017-07-23,0,4,324.0,5.0,1.93,3.86,,4,,,0,AUS
-37.8,144.967,1770042,2017/07/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170701.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-07-01,323.7,18.6,28,2017-07-19,0,6,322.0,8.5,3.43,4.33,,2,,,0,AUS
-37.8,144.967,1769921,2017/06/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170601.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-06-01,301.9,13.5,26,2017-06-23,0,0,312.0,0.0,0.78,0.78,,1,,,0,AUS
-37.8,144.967,1769913,2017/06/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170601.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-06-01,301.9,13.5,26,2017-06-14,0,0,269.5,0.7,1.47,2.91,,2,,,0,AUS
-37.8,144.967,1769905,2017/06/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170601.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-06-01,301.9,13.5,26,2017-06-05,0,2,317.0,0.0,1.62,1.62,,1,,,0,AUS
-37.8,144.967,1769925,2017/06/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170601.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-06-01,301.9,13.5,26,2017-06-27,0,6,308.8,2.2,1.43,3.63,,4,,,0,AUS
-37.8,144.967,1769920,2017/06/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170601.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-06-01,301.9,13.5,26,2017-06-21,0,6,304.0,1.7,0.89,3.71,,3,,,0,AUS
-37.8,144.967,1769918,2017/06/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170601.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-06-01,301.9,13.5,26,2017-06-19,0,0,293.5,0.7,3.53,3.72,,2,,,0,AUS
-37.8,144.967,1769927,2017/06/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170601.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-06-01,301.9,13.5,26,2017-06-29,0,6,306.4,2.5,0.88,3.85,,8,,,0,AUS
-37.8,144.967,1769903,2017/06/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170601.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-06-01,301.9,13.5,26,2017-06-02,0,5,287.2,2.0,1.18,4.16,,5,,,0,AUS
-37.8,144.967,1769914,2017/06/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170601.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-06-01,301.9,13.5,26,2017-06-15,0,0,305.0,0.0,2.47,2.47,,1,,,0,AUS
-37.8,144.967,1769922,2017/06/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170601.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-06-01,301.9,13.5,26,2017-06-24,0,0,329.0,0.0,0.43,0.43,,1,,,0,AUS
-37.8,144.967,1769902,2017/06/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170601.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-06-01,301.9,13.5,26,2017-06-01,0,6,292.3,2.1,2.40,3.58,,3,,,0,AUS
-37.8,144.967,1769919,2017/06/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170601.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-06-01,301.9,13.5,26,2017-06-20,0,0,285.6,1.7,-0.06,4.11,,5,,,0,AUS
-37.8,144.967,1769923,2017/06/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170601.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-06-01,301.9,13.5,26,2017-06-25,0,0,288.0,3.0,0.12,2.28,,3,,,0,AUS
-37.8,144.967,1769912,2017/06/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170601.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-06-01,301.9,13.5,26,2017-06-12,0,0,292.0,0.0,2.03,2.03,,1,,,0,AUS
-37.8,144.967,1769904,2017/06/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170601.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-06-01,301.9,13.5,26,2017-06-03,0,0,296.0,0.0,2.38,2.38,,1,,,0,AUS
-37.8,144.967,1769908,2017/06/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170601.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-06-01,301.9,13.5,26,2017-06-08,0,0,326.0,4.7,-0.06,3.14,,5,,,0,AUS
-37.8,144.967,1769926,2017/06/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170601.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-06-01,301.9,13.5,26,2017-06-28,0,6,304.8,2.6,1.09,3.60,,5,,,0,AUS
-37.8,144.967,1769909,2017/06/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170601.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-06-01,301.9,13.5,26,2017-06-09,0,0,304.3,1.0,1.95,2.97,,4,,,0,AUS
-37.8,144.967,1769924,2017/06/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170601.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-06-01,301.9,13.5,26,2017-06-26,0,0,313.0,1.4,0.49,1.20,,2,,,0,AUS
-37.8,144.967,1769911,2017/06/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170601.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-06-01,301.9,13.5,26,2017-06-11,0,3,296.0,3.5,0.87,4.12,,5,,,0,AUS
-37.8,144.967,1769906,2017/06/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170601.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-06-01,301.9,13.5,26,2017-06-06,0,6,319.6,3.8,0.63,4.18,,5,,,0,AUS
-37.8,144.967,1769910,2017/06/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170601.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-06-01,301.9,13.5,26,2017-06-10,0,0,285.2,0.8,1.11,4.25,,6,,,0,AUS
-37.8,144.967,1769917,2017/06/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170601.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-06-01,301.9,13.5,26,2017-06-18,0,0,295.7,2.1,1.94,3.83,,3,,,0,AUS
-37.8,144.967,1769916,2017/06/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170601.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-06-01,301.9,13.5,26,2017-06-17,0,0,298.5,0.6,0.13,3.11,,4,,,0,AUS
